audio,text,ruby_text
VOICEACTRESS100_311.wav,冷戦は、ソビエトの崩壊と共に終わった。,<ruby>冷戦<rt>れーせん</rt></ruby>は、ソビエトの<ruby>崩壊<rt>ほーかい</rt></ruby>と<ruby>共<rt>とも</rt></ruby>に<ruby>終わっ<rt>おわっ</rt></ruby>た。
VOICEACTRESS100_312.wav,終電に乗るために、駅へ急がなければならない。,<ruby>終電<rt>しゅーでん</rt></ruby>に<ruby>乗る<rt>のる</rt></ruby>ために、<ruby>駅<rt>えき</rt></ruby>へ<ruby>急が<rt>いそが</rt></ruby>なければならない。
VOICEACTRESS100_313.wav,わからないところは赤でしるしを付けて、授業で聞いてください。,わからないところは<ruby>赤<rt>あか</rt></ruby>でしるしを<ruby>付け<rt>つけ</rt></ruby>て、<ruby>授業<rt>じゅぎょー</rt></ruby>で<ruby>聞い<rt>きー</rt></ruby>てください。
VOICEACTRESS100_314.wav,わが国は、エネルギー資源が不足してきた。,わが<ruby>国<rt>くに</rt></ruby>は、エネルギー<ruby>資源<rt>しげん</rt></ruby>が<ruby>不足<rt>ふそく</rt></ruby>してきた。
VOICEACTRESS100_315.wav,わあわあ泣きながら、小さな女の子は、戸口へ走って行った。,わあわあ<ruby>泣き<rt>なき</rt></ruby>ながら、<ruby>小さな<rt>ちーさな</rt></ruby><ruby>女の子<rt>おんなのこ</rt></ruby>は、<ruby>戸口<rt>とぐち</rt></ruby>へ<ruby>走っ<rt>はしっ</rt></ruby>て<ruby>行っ<rt>いっ</rt></ruby>た。
VOICEACTRESS100_316.wav,動悸が激しくなることが、よくあります。,<ruby>動悸<rt>どーき</rt></ruby>が<ruby>激しく<rt>はげしく</rt></ruby>なることが、よくあります。
VOICEACTRESS100_317.wav,わずか６ヶ月後に、最初の仕事を止めるとしたら、愚かとは言わないまでも、賢いとは言えない。,わずか６<ruby>ヶ月<rt>かげつ</rt></ruby><ruby>後<rt>ご</rt></ruby>に、<ruby>最初<rt>さいしょ</rt></ruby>の<ruby>仕事<rt>しごと</rt></ruby>を<ruby>止める<rt>とめる</rt></ruby>としたら、<ruby>愚か<rt>おろか</rt></ruby>とは<ruby>言わ<rt>いわ</rt></ruby>ないまでも、<ruby>賢い<rt>かしこい</rt></ruby>とは<ruby>言え<rt>いえ</rt></ruby>ない。
VOICEACTRESS100_318.wav,わたしは、手紙で願書を送るよう決めた。,わたしは、<ruby>手紙<rt>てがみ</rt></ruby>で<ruby>願書<rt>がんしょ</rt></ruby>を<ruby>送る<rt>おくる</rt></ruby>よう<ruby>決め<rt>きめ</rt></ruby>た。
VOICEACTRESS100_319.wav,氷は非常に薄いので、君の体重を支えきれないだろう。,<ruby>氷<rt>こーり</rt></ruby>は<ruby>非常<rt>ひじょー</rt></ruby>に<ruby>薄い<rt>うすい</rt></ruby>ので、<ruby>君<rt>きみ</rt></ruby>の<ruby>体重<rt>たいじゅー</rt></ruby>を<ruby>支え<rt>ささえ</rt></ruby>きれないだろう。
VOICEACTRESS100_320.wav,氷のように冷たい水の中で泳ごうとするなんて、彼も無茶なことをした物だ。,<ruby>氷<rt>こーり</rt></ruby>のように<ruby>冷たい<rt>つめたい</rt></ruby><ruby>水<rt>みず</rt></ruby>の<ruby>中<rt>なか</rt></ruby>で<ruby>泳ごう<rt>およごー</rt></ruby>とするなんて、<ruby>彼<rt>かれ</rt></ruby>も<ruby>無茶<rt>むちゃ</rt></ruby>なことをした<ruby>物<rt>もの</rt></ruby>だ。
VOICEACTRESS100_321.wav,わざわざ電話をかけてくださらなくてけっこうです。,わざわざ<ruby>電話<rt>でんわ</rt></ruby>をかけてくださらなくてけっこうです。
VOICEACTRESS100_322.wav,公衆の面前に姿を見せなければならないのが、厭だった。,<ruby>公衆<rt>こーしゅー</rt></ruby>の<ruby>面前<rt>めんぜん</rt></ruby>に<ruby>姿<rt>すがた</rt></ruby>を<ruby>見せ<rt>みせ</rt></ruby>なければならないのが、<ruby>厭<rt>いや</rt></ruby>だった。
VOICEACTRESS100_323.wav,氷がない、その上、今日はアイスティーを飲むには寒すぎる。,<ruby>氷<rt>こーり</rt></ruby>がない、その<ruby>上<rt>うえ</rt></ruby>、<ruby>今日<rt>きょー</rt></ruby>はアイスティーを<ruby>飲む<rt>のむ</rt></ruby>には<ruby>寒<rt>さむ</rt></ruby>すぎる。
VOICEACTRESS100_324.wav,生計を立てるために、しっかり働きなさい。,<ruby>生計<rt>せーけー</rt></ruby>を<ruby>立てる<rt>たてる</rt></ruby>ために、しっかり<ruby>働き<rt>はたらき</rt></ruby>なさい。
VOICEACTRESS100_325.wav,わびをいれるなら、早い方がいいだろう。,わびをいれるなら、<ruby>早い<rt>はやい</rt></ruby><ruby>方<rt>ほー</rt></ruby>がいいだろう。
VOICEACTRESS100_326.wav,潜水夫は、危険なく真珠を集めることができる。,<ruby>潜<rt>せん</rt></ruby><ruby>水夫<rt>すいふ</rt></ruby>は、<ruby>危険<rt>きけん</rt></ruby>なく<ruby>真珠<rt>しんじゅ</rt></ruby>を<ruby>集める<rt>あつめる</rt></ruby>ことができる。
VOICEACTRESS100_327.wav,眠い時は、コーヒーを飲んで気分転換してごらん。,<ruby>眠い<rt>ねむい</rt></ruby><ruby>時<rt>とき</rt></ruby>は、コーヒーを<ruby>飲ん<rt>のん</rt></ruby>で<ruby>気分<rt>きぶん</rt></ruby><ruby>転換<rt>てんかん</rt></ruby>してごらん。
VOICEACTRESS100_328.wav,眠かったけれども、宿題を終わらすことができた。,<ruby>眠かっ<rt>ねむかっ</rt></ruby>たけれども、<ruby>宿題<rt>しゅくだい</rt></ruby>を<ruby>終わらす<rt>おわらす</rt></ruby>ことができた。
VOICEACTRESS100_329.wav,眠くないからと言うだけで、遅くまで起きていてはいけない。,<ruby>眠く<rt>ねむく</rt></ruby>ないからと<ruby>言う<rt>いう</rt></ruby>だけで、<ruby>遅く<rt>おそく</rt></ruby>まで<ruby>起き<rt>おき</rt></ruby>ていてはいけない。
VOICEACTRESS100_330.wav,ぎこちない笑いをした店員が答えた。,ぎこちない<ruby>笑い<rt>わらい</rt></ruby>をした<ruby>店員<rt>てんいん</rt></ruby>が<ruby>答え<rt>こたえ</rt></ruby>た。
VOICEACTRESS100_331.wav,ぎざぎざのかどが、彼のズボンに引っかかって穴を空けた。,ぎざぎざのかどが、<ruby>彼<rt>かれ</rt></ruby>のズボンに<ruby>引っかかっ<rt>ひっかかっ</rt></ruby>て<ruby>穴<rt>あな</rt></ruby>を<ruby>空け<rt>あけ</rt></ruby>た。
VOICEACTRESS100_332.wav,無声子音に、これらの規制を適用することは、適切だと思われる。,<ruby>無声<rt>むせー</rt></ruby><ruby>子音<rt>しいん</rt></ruby>に、これらの<ruby>規制<rt>きせー</rt></ruby>を<ruby>適用<rt>てきよー</rt></ruby>することは、<ruby>適切<rt>てきせつ</rt></ruby>だと<ruby>思わ<rt>おもわ</rt></ruby>れる。
VOICEACTRESS100_333.wav,数学と英語では、彼は、クラスの誰にも劣らない。,<ruby>数学<rt>すーがく</rt></ruby>と<ruby>英語<rt>えーご</rt></ruby>では、<ruby>彼<rt>かれ</rt></ruby>は、クラスの<ruby>誰<rt>だれ</rt></ruby>にも<ruby>劣ら<rt>おとら</rt></ruby>ない。
VOICEACTRESS100_334.wav,お返事が来ないのですが、私のメールが届かなかったのではないかと気になっています。,お<ruby>返事<rt>へんじ</rt></ruby>が<ruby>来<rt>こ</rt></ruby>ないのですが、<ruby>私<rt>わたくし</rt></ruby>のメールが<ruby>届か<rt>とどか</rt></ruby>なかったのではないかと<ruby>気<rt>き</rt></ruby>になっています。
VOICEACTRESS100_335.wav,眠っている赤ん坊を起こさないように、注意しなさい。,<ruby>眠っ<rt>ねむっ</rt></ruby>ている<ruby>赤ん坊<rt>あかんぼー</rt></ruby>を<ruby>起こさ<rt>おこさ</rt></ruby>ないように、<ruby>注意<rt>ちゅーい</rt></ruby>しなさい。
VOICEACTRESS100_336.wav,姫は目を閉じて、横たわっておられた。,<ruby>姫<rt>ひめ</rt></ruby>は<ruby>目<rt>め</rt></ruby>を<ruby>閉じ<rt>とじ</rt></ruby>て、<ruby>横たわっ<rt>よこたわっ</rt></ruby>ておられた。
VOICEACTRESS100_337.wav,数字を足したり引いたりという面倒臭い仕事も、一旦始めてしまえば、それはそれで、面白さがあるものだよ。,<ruby>数字<rt>すーじ</rt></ruby>を<ruby>足し<rt>たし</rt></ruby>たり<ruby>引い<rt>ひー</rt></ruby>たりという<ruby>面倒<rt>めんどー</rt></ruby><ruby>臭い<rt>くさい</rt></ruby><ruby>仕事<rt>しごと</rt></ruby>も、<ruby>一旦<rt>いったん</rt></ruby><ruby>始め<rt>はじめ</rt></ruby>てしまえば、それはそれで、<ruby>面白<rt>おもしろ</rt></ruby>さがあるものだよ。
VOICEACTRESS100_338.wav,虎は、消滅しかかっている種族である。,<ruby>虎<rt>とら</rt></ruby>は、<ruby>消滅<rt>しょーめつ</rt></ruby>しかかっている<ruby>種族<rt>しゅぞく</rt></ruby>である。
VOICEACTRESS100_339.wav,山岳救助隊は、２４時間、待機している。,<ruby>山岳<rt>さんがく</rt></ruby><ruby>救助<rt>きゅーじょ</rt></ruby><ruby>隊<rt>たい</rt></ruby>は、２４<ruby>時間<rt>じかん</rt></ruby>、<ruby>待機<rt>たいき</rt></ruby>している。
VOICEACTRESS100_340.wav,妻を亡くして、彼は、身も世もないほどに悲しんだ。,<ruby>妻<rt>つま</rt></ruby>を<ruby>亡くし<rt>なくし</rt></ruby>て、<ruby>彼<rt>かれ</rt></ruby>は、<ruby>身<rt>み</rt></ruby>も<ruby>世<rt>よ</rt></ruby>もないほどに<ruby>悲しん<rt>かなしん</rt></ruby>だ。
VOICEACTRESS100_341.wav,済んでしまったことを、ああだこうだ言っても、どうにもならないだろう。,<ruby>済ん<rt>すん</rt></ruby>でしまったことを、ああだこうだ<ruby>言っ<rt>いっ</rt></ruby>ても、どうにもならないだろう。
VOICEACTRESS100_342.wav,早急にこの問題について、議論する必要がある。,<ruby>早急<rt>さっきゅー</rt></ruby>にこの<ruby>問題<rt>もんだい</rt></ruby>について、<ruby>議論<rt>ぎろん</rt></ruby>する<ruby>必要<rt>ひつよー</rt></ruby>がある。
VOICEACTRESS100_343.wav,昨夜、彼はジェーンと一緒にパーティーに来た。,<ruby>昨夜<rt>さくや</rt></ruby>、<ruby>彼<rt>かれ</rt></ruby>はジェーンと<ruby>一緒<rt>いっしょ</rt></ruby>にパーティーに<ruby>来<rt>き</rt></ruby>た。
VOICEACTRESS100_344.wav,免税店では、買い物は一つもしませんでした。,<ruby>免税<rt>めんぜー</rt></ruby><ruby>店<rt>てん</rt></ruby>では、<ruby>買い物<rt>かいもの</rt></ruby>は<ruby>一<rt>ひと</rt></ruby>つもしませんでした。
VOICEACTRESS100_345.wav,今日は、いろいろとありがとうございました。,<ruby>今日<rt>きょー</rt></ruby>は、いろいろとありがとうございました。
VOICEACTRESS100_346.wav,勇敢に難局に立ち向かい、その結果は、神の審判にまつほかは、包囲から逃れる方法はない。,<ruby>勇敢<rt>ゆーかん</rt></ruby>に<ruby>難局<rt>なんきょく</rt></ruby>に<ruby>立ち向かい<rt>たちむかい</rt></ruby>、その<ruby>結果<rt>けっか</rt></ruby>は、<ruby>神<rt>かみ</rt></ruby>の<ruby>審判<rt>しんぱん</rt></ruby>にまつほかは、<ruby>包囲<rt>ほーい</rt></ruby>から<ruby>逃れる<rt>のがれる</rt></ruby><ruby>方法<rt>ほーほー</rt></ruby>はない。
VOICEACTRESS100_347.wav,頑張れさえすれば、体力や知力がなくても、何でもできるという、一種の精神主義もある。,<ruby>頑張れ<rt>がんばれ</rt></ruby>さえすれば、<ruby>体力<rt>たいりょく</rt></ruby>や<ruby>知力<rt>ちりょく</rt></ruby>がなくても、<ruby>何<rt>なん</rt></ruby>でもできるという、<ruby>一種<rt>いっしゅ</rt></ruby>の<ruby>精神<rt>せーしん</rt></ruby><ruby>主義<rt>しゅぎ</rt></ruby>もある。
VOICEACTRESS100_348.wav,ずっと向こうの遠いところに、町の明かりが見えました。,ずっと<ruby>向こう<rt>むこー</rt></ruby>の<ruby>遠い<rt>とーい</rt></ruby>ところに、<ruby>町<rt>まち</rt></ruby>の<ruby>明かり<rt>あかり</rt></ruby>が<ruby>見え<rt>みえ</rt></ruby>ました。
VOICEACTRESS100_349.wav,富の分配は、公平でなければならないと、彼らは言う。,<ruby>富<rt>とみ</rt></ruby>の<ruby>分配<rt>ぶんぱい</rt></ruby>は、<ruby>公平<rt>こーへー</rt></ruby>でなければならないと、<ruby>彼<rt>かれ</rt></ruby>らは<ruby>言う<rt>ゆー</rt></ruby>。
VOICEACTRESS100_350.wav,富は、ただそれだけでは、大したものではない。,<ruby>富<rt>とみ</rt></ruby>は、ただそれだけでは、<ruby>大した<rt>たいした</rt></ruby>ものではない。
VOICEACTRESS100_351.wav,劇のこっけいな場面は、やり過ぎであった。,<ruby>劇<rt>げき</rt></ruby>のこっけいな<ruby>場面<rt>ばめん</rt></ruby>は、やり<ruby>過ぎ<rt>すぎ</rt></ruby>であった。
VOICEACTRESS100_352.wav,劇は、だいたいにおいて、とてもうまくいった。,<ruby>劇<rt>げき</rt></ruby>は、だいたいにおいて、とてもうまくいった。
VOICEACTRESS100_353.wav,地球上の万物は、原子からなっている。,<ruby>地球<rt>ちきゅー</rt></ruby><ruby>上<rt>じょー</rt></ruby>の<ruby>万物<rt>ばんぶつ</rt></ruby>は、<ruby>原子<rt>げんし</rt></ruby>からなっている。
VOICEACTRESS100_354.wav,ずば抜けた着想というのは、往々にして天啓のごとくヒラメクようだ。,<ruby>ずば抜け<rt>ずばぬけ</rt></ruby>た<ruby>着想<rt>ちゃくそー</rt></ruby>というのは、<ruby>往々<rt>おーおー</rt></ruby>にして<ruby>天啓<rt>てんけー</rt></ruby>のごとくヒラメクようだ。
VOICEACTRESS100_355.wav,百科事典を買いたいという御関心はありますか。,<ruby>百科<rt>ひゃっか</rt></ruby><ruby>事典<rt>じてん</rt></ruby>を<ruby>買い<rt>かい</rt></ruby>たいという<ruby>御<rt>ご</rt></ruby><ruby>関心<rt>かんしん</rt></ruby>はありますか。
VOICEACTRESS100_356.wav,ずいぶん長い間、お目にかかりませんでした。,ずいぶん<ruby>長い<rt>ながい</rt></ruby><ruby>間<rt>あいだ</rt></ruby>、お<ruby>目<rt>め</rt></ruby>にかかりませんでした。
VOICEACTRESS100_357.wav,宣戦布告に至るまでの時期は、このような状況であったと言える。,<ruby>宣戦<rt>せんせん</rt></ruby><ruby>布告<rt>ふこく</rt></ruby>に<ruby>至る<rt>いたる</rt></ruby>までの<ruby>時期<rt>じき</rt></ruby>は、このような<ruby>状況<rt>じょーきょー</rt></ruby>であったと<ruby>言える<rt>いえる</rt></ruby>。
VOICEACTRESS100_358.wav,十和田湖は、その美しさで有名である。,<ruby>十和田湖<rt>とわだこ</rt></ruby>は、その<ruby>美し<rt>うつくし</rt></ruby>さで<ruby>有名<rt>ゆーめー</rt></ruby>である。
VOICEACTRESS100_359.wav,雀の涙ほどの給料では、何の役にも立たない。,<ruby>雀<rt>すずめ</rt></ruby>の<ruby>涙<rt>なみだ</rt></ruby>ほどの<ruby>給料<rt>きゅーりょー</rt></ruby>では、<ruby>何<rt>なん</rt></ruby>の<ruby>役<rt>やく</rt></ruby>にも<ruby>立た<rt>たた</rt></ruby>ない。
VOICEACTRESS100_360.wav,みんなが眠ってしまったのがわかった。,みんなが<ruby>眠っ<rt>ねむっ</rt></ruby>てしまったのがわかった。
VOICEACTRESS100_361.wav,富があっても、彼は満足していない。,<ruby>富<rt>とみ</rt></ruby>があっても、<ruby>彼<rt>かれ</rt></ruby>は<ruby>満足<rt>まんぞく</rt></ruby>していない。
VOICEACTRESS100_362.wav,翻訳は、母語をよりよく知るのに役立つ。,<ruby>翻訳<rt>ほんやく</rt></ruby>は、<ruby>母語<rt>ぼご</rt></ruby>をよりよく<ruby>知る<rt>しる</rt></ruby>のに<ruby>役立つ<rt>やくだつ</rt></ruby>。
VOICEACTRESS100_363.wav,ぶらぶら油を売っていないで、とっとと仕事にもどったらどうなのさ。,ぶらぶら<ruby>油<rt>あぶら</rt></ruby>を<ruby>売っ<rt>うっ</rt></ruby>ていないで、とっとと<ruby>仕事<rt>しごと</rt></ruby>にもどったらどうなのさ。
VOICEACTRESS100_364.wav,瞬くうちに、テニスボール大の団子が消え去った。,<ruby>瞬く<rt>しばたたく</rt></ruby>うちに、テニスボール<ruby>大<rt>だい</rt></ruby>の<ruby>団子<rt>だんご</rt></ruby>が<ruby>消え去っ<rt>きえさっ</rt></ruby>た。
VOICEACTRESS100_365.wav,輸送中に箱が拉げて、中身がとび出した。,<ruby>輸送<rt>ゆそー</rt></ruby><ruby>中<rt>ちゅー</rt></ruby>に<ruby>箱<rt>ばこ</rt></ruby>が<ruby>拉げ<rt>ひしげ</rt></ruby>て、<ruby>中身<rt>なかみ</rt></ruby>が<ruby>とび出し<rt>とびだし</rt></ruby>た。
VOICEACTRESS100_366.wav,両国の間では、貿易摩擦がいつ生じてもおかしくない。,<ruby>両国<rt>りょーこく</rt></ruby>の<ruby>間<rt>あいだ</rt></ruby>では、<ruby>貿易<rt>ぼーえき</rt></ruby><ruby>摩擦<rt>まさつ</rt></ruby>がいつ<ruby>生じ<rt>しょーじ</rt></ruby>てもおかしくない。
VOICEACTRESS100_367.wav,塩を回してください、と、彼は私に言った。,<ruby>塩<rt>しお</rt></ruby>を<ruby>回し<rt>まわし</rt></ruby>てください、と、<ruby>彼<rt>かれ</rt></ruby>は<ruby>私<rt>わたくし</rt></ruby>に<ruby>言っ<rt>いっ</rt></ruby>た。
VOICEACTRESS100_368.wav,プールで泳いでいる間に、彼女はロッカーの鍵をなくした。,プールで<ruby>泳い<rt>およい</rt></ruby>でいる<ruby>間<rt>あいだ</rt></ruby>に、<ruby>彼女<rt>かのじょ</rt></ruby>はロッカーの<ruby>鍵<rt>かぎ</rt></ruby>をなくした。
VOICEACTRESS100_369.wav,指を使って食事をすることは、何世紀にもわたって続いてきたばかりでなく、再び広まるかもしれないと信じている学者もいる。,<ruby>指<rt>ゆび</rt></ruby>を<ruby>使っ<rt>つかっ</rt></ruby>て<ruby>食事<rt>しょくじ</rt></ruby>をすることは、<ruby>何<rt>なん</rt></ruby><ruby>世紀<rt>せーき</rt></ruby>にもわたって<ruby>続い<rt>つずい</rt></ruby>てきたばかりでなく、<ruby>再び<rt>ふたたび</rt></ruby><ruby>広まる<rt>ひろまる</rt></ruby>かもしれないと<ruby>信じ<rt>しんじ</rt></ruby>ている<ruby>学者<rt>がくしゃ</rt></ruby>もいる。
VOICEACTRESS100_370.wav,荒廃のあとを見ると、戦争の意味が、彼にはしみじみと感じられた。,<ruby>荒廃<rt>こーはい</rt></ruby>のあとを<ruby>見る<rt>みる</rt></ruby>と、<ruby>戦争<rt>せんそー</rt></ruby>の<ruby>意味<rt>いみ</rt></ruby>が、<ruby>彼<rt>かれ</rt></ruby>にはしみじみと<ruby>感じ<rt>かんじ</rt></ruby>られた。
VOICEACTRESS100_371.wav,知恵というものは、単に事実を知っているだけではない。,<ruby>知恵<rt>ちえ</rt></ruby>というものは、<ruby>単に<rt>たんに</rt></ruby><ruby>事実<rt>じじつ</rt></ruby>を<ruby>知っ<rt>しっ</rt></ruby>ているだけではない。
VOICEACTRESS100_372.wav,ベティがパーティーに来た最初の女の子だった。,ベティがパーティーに<ruby>来<rt>き</rt></ruby>た<ruby>最初<rt>さいしょ</rt></ruby>の<ruby>女の子<rt>おんなのこ</rt></ruby>だった。
VOICEACTRESS100_373.wav,ベッドでの煙草を禁ずる、厳しい規則がある。,ベッドでの<ruby>煙草<rt>たばこ</rt></ruby>を<ruby>禁ずる<rt>きんずる</rt></ruby>、<ruby>厳しい<rt>きびしー</rt></ruby><ruby>規則<rt>きそく</rt></ruby>がある。
VOICEACTRESS100_374.wav,ベニヤ板で十分だとのこと、教えられたとおり、ベニヤ板で作ることにします。,ベニヤ<ruby>板<rt>いた</rt></ruby>で<ruby>十分<rt>じゅーぶん</rt></ruby>だとのこと、<ruby>教え<rt>おしえ</rt></ruby>られたとおり、ベニヤ<ruby>板<rt>いた</rt></ruby>で<ruby>作る<rt>つくる</rt></ruby>ことにします。
VOICEACTRESS100_375.wav,ベビーシッターは、赤ん坊に歌を歌って寝付かせようとした。,ベビーシッターは、<ruby>赤ん坊<rt>あかんぼー</rt></ruby>に<ruby>歌<rt>うた</rt></ruby>を<ruby>歌っ<rt>うたっ</rt></ruby>て<ruby>寝付か<rt>ねつか</rt></ruby>せようとした。
VOICEACTRESS100_376.wav,移転にともない、５月３０日、３１日は、休業いたします。,<ruby>移転<rt>いてん</rt></ruby>にともない、５<ruby>月<rt>がつ</rt></ruby>３０<ruby>日<rt>か</rt></ruby>、３１<ruby>日<rt>か</rt></ruby>は、<ruby>休業<rt>きゅーぎょー</rt></ruby>いたします。
VOICEACTRESS100_377.wav,道徳的な人は、うそをついたりだましたり、盗んだりしない。,<ruby>道徳<rt>どーとく</rt></ruby><ruby>的<rt>てき</rt></ruby>な<ruby>人<rt>ひと</rt></ruby>は、うそをついたりだましたり、<ruby>盗ん<rt>ぬすん</rt></ruby>だりしない。
VOICEACTRESS100_378.wav,ベルが鳴ると、すぐに先生が入ってきた。,ベルが<ruby>鳴る<rt>なる</rt></ruby>と、すぐに<ruby>先生<rt>せんせー</rt></ruby>が<ruby>入っ<rt>はいっ</rt></ruby>てきた。
VOICEACTRESS100_379.wav,昨晩、彼はひょっこり私を訪ねてきた。,<ruby>昨晩<rt>さくばん</rt></ruby>、<ruby>彼<rt>かれ</rt></ruby>はひょっこり<ruby>私<rt>わたくし</rt></ruby>を<ruby>訪ね<rt>たずね</rt></ruby>てきた。
VOICEACTRESS100_380.wav,ベンは、知っていることをすべて弁護士に話すことにした。,ベンは、<ruby>知っ<rt>しっ</rt></ruby>ていることをすべて<ruby>弁護<rt>べんご</rt></ruby><ruby>士<rt>し</rt></ruby>に<ruby>話す<rt>はなす</rt></ruby>ことにした。
VOICEACTRESS100_381.wav,ベートーベンは、ピアノのところに行き、それに向かって座り、弾き始める。,ベートーベンは、ピアノのところに<ruby>行き<rt>いき</rt></ruby>、それに<ruby>向かっ<rt>むかっ</rt></ruby>て<ruby>座り<rt>すわり</rt></ruby>、<ruby>弾き<rt>ひき</rt></ruby><ruby>始める<rt>はじめる</rt></ruby>。
VOICEACTRESS100_382.wav,泥は、陶器を作るのに必要な材料です。,<ruby>泥<rt>どろ</rt></ruby>は、<ruby>陶器<rt>とーき</rt></ruby>を<ruby>作る<rt>つくる</rt></ruby>のに<ruby>必要<rt>ひつよー</rt></ruby>な<ruby>材料<rt>ざいりょー</rt></ruby>です。
VOICEACTRESS100_383.wav,別の段落で、彼はコンマを１つ入れた。,<ruby>別<rt>べつ</rt></ruby>の<ruby>段落<rt>だんらく</rt></ruby>で、<ruby>彼<rt>かれ</rt></ruby>はコンマを１つ<ruby>入れ<rt>いれ</rt></ruby>た。
VOICEACTRESS100_384.wav,何回くらい君のペットにえさを与える必要がありますか。,<ruby>何<rt>なん</rt></ruby><ruby>回<rt>かい</rt></ruby>くらい<ruby>君<rt>きみ</rt></ruby>のペットにえさを<ruby>与える<rt>あたえる</rt></ruby><ruby>必要<rt>ひつよー</rt></ruby>がありますか。
VOICEACTRESS100_385.wav,豚の気持ちがよく解る、食いっぱぐれはないが、飢えている。,<ruby>豚<rt>ぶた</rt></ruby>の<ruby>気持ち<rt>きもち</rt></ruby>がよく<ruby>解る<rt>わかる</rt></ruby>、<ruby>食いっぱぐれ<rt>くいっぱぐれ</rt></ruby>はないが、<ruby>飢え<rt>うえ</rt></ruby>ている。
VOICEACTRESS100_386.wav,牙もないくせに吠えまくる犬とは違うんだ。,<ruby>牙<rt>きば</rt></ruby>もないくせに<ruby>吠え<rt>ほえ</rt></ruby>まくる<ruby>犬<rt>いぬ</rt></ruby>とは<ruby>違う<rt>ちがう</rt></ruby>んだ。
VOICEACTRESS100_387.wav,造られたもので、この方によらずできたものは一つもない。,<ruby>造ら<rt>つくら</rt></ruby>れたもので、この<ruby>方<rt>かた</rt></ruby>によらずできたものは<ruby>一<rt>ひと</rt></ruby>つもない。
VOICEACTRESS100_388.wav,地平線の彼方に、日が沈みかけている。,<ruby>地平<rt>ちへー</rt></ruby><ruby>線<rt>せん</rt></ruby>の<ruby>彼方<rt>かなた</rt></ruby>に、<ruby>日<rt>ひ</rt></ruby>が<ruby>沈みかけ<rt>しずみかけ</rt></ruby>ている。
VOICEACTRESS100_389.wav,パターソンの実験では、アウトプットされた物体がデザインされたモデルと、完全に一致するかどうか不明確である。,パターソンの<ruby>実験<rt>じっけん</rt></ruby>では、アウトプットされた<ruby>物体<rt>ぶったい</rt></ruby>がデザインされたモデルと、<ruby>完全<rt>かんぜん</rt></ruby>に<ruby>一致<rt>いっち</rt></ruby>するかどうか<ruby>不<rt>ふ</rt></ruby><ruby>明確<rt>めーかく</rt></ruby>である。
VOICEACTRESS100_390.wav,パソコンに加え、携帯電話での利用が可能です。,パソコンに<ruby>加え<rt>くわえ</rt></ruby>、<ruby>携帯<rt>けーたい</rt></ruby><ruby>電話<rt>でんわ</rt></ruby>での<ruby>利用<rt>りよー</rt></ruby>が<ruby>可能<rt>かのー</rt></ruby>です。
VOICEACTRESS100_391.wav,パズルのここの部分が仕上がらない。,パズルのここの<ruby>部分<rt>ぶぶん</rt></ruby>が<ruby>仕上がら<rt>しあがら</rt></ruby>ない。
VOICEACTRESS100_392.wav,パジャマ姿のブライアンが、午前中、家で読書している。,パジャマ<ruby>姿<rt>すがた</rt></ruby>のブライアンが、<ruby>午前<rt>ごぜん</rt></ruby><ruby>中<rt>ちゅー</rt></ruby>、<ruby>家<rt>いえ</rt></ruby>で<ruby>読書<rt>どくしょ</rt></ruby>している。
VOICEACTRESS100_393.wav,パスポートが見つからなかった時、とてもあせった。,パスポートが<ruby>見つから<rt>みつから</rt></ruby>なかった<ruby>時<rt>とき</rt></ruby>、とてもあせった。
VOICEACTRESS100_394.wav,パシフィック通りに行くには、このバスでいいんでしょうか。,パシフィック<ruby>通り<rt>とーり</rt></ruby>に<ruby>行く<rt>いく</rt></ruby>には、このバスでいいんでしょうか。
VOICEACTRESS100_395.wav,政界の立候補者は、家庭の価値について議論すべきだ。,<ruby>政界<rt>せーかい</rt></ruby>の<ruby>立<rt>りっ</rt></ruby><ruby>候補<rt>こーほ</rt></ruby><ruby>者<rt>しゃ</rt></ruby>は、<ruby>家庭<rt>かてー</rt></ruby>の<ruby>価値<rt>かち</rt></ruby>について<ruby>議論<rt>ぎろん</rt></ruby>すべきだ。
VOICEACTRESS100_396.wav,パウエル米国国務長官の来日中、事件は起こった。,パウエル<ruby>米国<rt>べーこく</rt></ruby><ruby>国務<rt>こくむ</rt></ruby><ruby>長官<rt>ちょーかん</rt></ruby>の<ruby>来日<rt>らいにち</rt></ruby><ruby>中<rt>ちゅー</rt></ruby>、<ruby>事件<rt>じけん</rt></ruby>は<ruby>起こっ<rt>おこっ</rt></ruby>た。
VOICEACTRESS100_397.wav,パイプをくわえたその紳士は、有名な評論家です。,パイプをくわえたその<ruby>紳士<rt>しんし</rt></ruby>は、<ruby>有名<rt>ゆーめー</rt></ruby>な<ruby>評論<rt>ひょーろん</rt></ruby><ruby>家<rt>か</rt></ruby>です。
VOICEACTRESS100_398.wav,出かける前に、トイレに行かなくていいの。,<ruby>出かける<rt>でかける</rt></ruby><ruby>前<rt>まえ</rt></ruby>に、トイレに<ruby>行か<rt>いか</rt></ruby>なくていいの。
